Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h),Longitude (x),Latitude (y),Station Name,Climate ID,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),DateNum,FlowRate_05BA002,FlowRate_05BA001,FlowRate_05BB001,FlowRate_05BC001,FlowRate_05BD004,FlowRate_05BC008,FlowRate_05BE007,FlowRate_05BE004,FlowRate_05BF025,FlowRate_05BH013,FlowRate_05BG010,FlowRate_05BG006,FlowRate_05BE999,FlowRate_05BH015,FlowRate_05BH005,FlowRate_05BH008,FlowRate_05BH004
-115.55,51.19,BANFF CS,3050519,2019-08-22,22.2,10.3,16.3,1.7,0,,,0,,26,31,-115.03,51.03,KANANASKIS,3053600,22,11.5,16.8,1.2,0,0,0,0,0,737659,7.16,19.9,59,3.2,-9999999,-9999999,-9999999,-9999999,-9999999,0.356,7.77,3.1,107,1.21,113,-9999999,104
-115.55,51.19,BANFF CS,3050519,2019-08-23,20.1,4.3,12.2,5.8,0,,,0,,28,36,-115.03,51.03,KANANASKIS,3053600,21,3.5,12.3,5.7,0,0,0,0,0,737660,6.38,18.7,58.9,3.16,-9999999,-9999999,-9999999,-9999999,-9999999,0.339,8.26,3.07,102,1.16,109,-9999999,111
-115.55,51.19,BANFF CS,3050519,2019-08-24,19.5,7.4,13.4,4.6,0,,,1,,20,36,-115.03,51.03,KANANASKIS,3053600,21,10,15.5,2.5,0,0,0,0,0,737661,6.5,19.5,56.7,3.11,-9999999,-9999999,-9999999,-9999999,-9999999,0.319,6.4,2.93,99.2,1.12,106,-9999999,108
-115.55,51.19,BANFF CS,3050519,2019-08-25,18.8,5.1,11.9,6.1,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,17.5,4.5,11,7,0,4,0,4,0,737662,6.18,18.5,57.6,3.06,-9999999,-9999999,-9999999,-9999999,-9999999,0.33,7.03,2.98,98.2,1.1,105,-9999999,102
-115.55,51.19,BANFF CS,3050519,2019-08-26,17.3,2.2,9.8,8.2,0,,,0,,22,36,-115.03,51.03,KANANASKIS,3053600,16.5,4,10.3,7.7,0,0,0,0,0,737663,5.21,16.9,53.5,3,-9999999,-9999999,-9999999,-9999999,-9999999,0.321,7.77,3.45,98.2,1.26,105,-9999999,98
-115.55,51.19,BANFF CS,3050519,2019-08-27,21.6,-1.5,10,8,0,,,0,,22,35,-115.03,51.03,KANANASKIS,3053600,23,-1,11,7,0,0,0,0,0,737664,4.54,15.2,49.5,2.95,-9999999,-9999999,-9999999,-9999999,-9999999,0.283,7.34,3.04,98.7,1.34,105,-9999999,97.6
-115.55,51.19,BANFF CS,3050519,2019-08-28,20.6,10.5,15.6,2.4,0,,,0,,5,35,-115.03,51.03,KANANASKIS,3053600,18.5,8.5,13.5,4.5,0,0,0,0,0,737665,4.89,15.6,47,2.88,-9999999,-9999999,-9999999,-9999999,-9999999,0.27,7.5,2.85,90.5,1.17,96.9,-9999999,92
-115.55,51.19,BANFF CS,3050519,2019-08-29,20.4,7.3,13.8,4.2,0,,,0,,4,34,-115.03,51.03,KANANASKIS,3053600,19.5,9,14.3,3.7,0,0,0,0,0,737666,4.79,15.6,47.3,2.84,-9999999,-9999999,-9999999,-9999999,-9999999,0.258,6.79,2.75,90.4,1.06,95.8,-9999999,88.2
-115.55,51.19,BANFF CS,3050519,2019-08-30,23.4,5.2,14.3,3.7,0,,,4.5,,,,-115.03,51.03,KANANASKIS,3053600,19,5,12,6,0,10.2,0,10.2,0,737667,4.83,15.6,46.3,2.8,-9999999,-9999999,-9999999,-9999999,-9999999,0.255,5.99,2.7,90.4,1.01,96,-9999999,88.7
-115.55,51.19,BANFF CS,3050519,2019-08-31,12.8,6.7,9.8,8.2,0,,,16.6,,,,-115.03,51.03,KANANASKIS,3053600,16,6,11,7,0,14.6,0,14.6,0,737668,5.84,17.2,49.9,3.2,-9999999,-9999999,-9999999,-9999999,-9999999,0.295,5.58,3.03,87.7,1.13,94.4,-9999999,91.7
-115.55,51.19,BANFF CS,3050519,2019-09-01,19.1,8.9,14,4,0,,,6.1,,33,31,-115.03,51.03,KANANASKIS,3053600,17.5,10,13.8,4.2,0,1.6,0,1.6,0,737669,5.79,17.8,55,3.24,-9999999,-9999999,-9999999,-9999999,-9999999,0.312,5.26,2.9,86.1,1.71,92.5,-9999999,87.3
-115.55,51.19,BANFF CS,3050519,2019-09-02,21,6.9,13.9,4.1,0,,,3.2,,,,-115.03,51.03,KANANASKIS,3053600,21.5,7,14.3,3.7,0,1,0,1,0,737670,7.14,19.8,58,3.17,-9999999,-9999999,-9999999,-9999999,-9999999,0.288,5.08,3.67,86.4,2.1,94,-9999999,90.1
-115.55,51.19,BANFF CS,3050519,2019-09-03,23.4,4.4,13.9,4.1,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,25,4,14.5,3.5,0,0,0,0,0,737671,6.08,19.1,57.7,3,-9999999,-9999999,-9999999,-9999999,-9999999,0.265,4.77,3.19,85.7,1.86,92.7,-9999999,87.7
-115.55,51.19,BANFF CS,3050519,2019-09-04,22.2,6.8,14.5,3.5,0,,,0.3,,23,33,-115.03,51.03,KANANASKIS,3053600,23,7,15,3,0,0,0,0,0,737672,6.61,19.6,56.1,2.99,-9999999,-9999999,-9999999,-9999999,-9999999,0.251,4.61,2.97,85.6,1.53,91.8,-9999999,87.5
-115.55,51.19,BANFF CS,3050519,2019-09-05,23,5.4,14.2,3.8,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,22.5,6.5,14.5,3.5,0,0,0,0,0,737673,6.04,18.9,55.6,3.39,-9999999,-9999999,-9999999,-9999999,-9999999,0.239,4.44,2.81,86.5,1.28,92.4,-9999999,90.8
-115.55,51.19,BANFF CS,3050519,2019-09-06,16.1,5.7,10.9,7.1,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,15.5,5,10.3,7.7,0,0,0,0,0,737674,5.48,17.6,53.3,3.15,-9999999,-9999999,-9999999,-9999999,-9999999,0.232,4.44,2.73,87.5,1.14,93.2,-9999999,87.5
-115.55,51.19,BANFF CS,3050519,2019-09-07,24.4,5,14.7,3.3,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,24,5,14.5,3.5,0,0,0,0,0,737675,5.35,17.5,50.9,2.77,-9999999,-9999999,-9999999,-9999999,-9999999,0.225,4.35,2.66,89.4,1.07,94.9,-9999999,89.1
-115.55,51.19,BANFF CS,3050519,2019-09-08,16.3,6.3,11.3,6.7,0,,,1.9,,,,-115.03,51.03,KANANASKIS,3053600,13.5,7.5,10.5,7.5,0,2.4,0,2.4,0,737676,5.14,16.5,50.3,2.71,-9999999,-9999999,-9999999,-9999999,-9999999,0.222,4.36,2.61,89.5,1.03,95.3,-9999999,91.4
-115.55,51.19,BANFF CS,3050519,2019-09-09,11.5,5.5,8.5,9.5,0,,,2.5,,,,-115.03,51.03,KANANASKIS,3053600,10,8,9,9,0,17,0,17,0,737677,5.5,16.9,49.6,2.73,-9999999,-9999999,-9999999,-9999999,-9999999,0.246,4.41,2.82,89.3,1.09,96.1,-9999999,97.8
-115.55,51.19,BANFF CS,3050519,2019-09-10,10.6,4.4,7.5,10.5,0,,,2.3,,,,-115.03,51.03,KANANASKIS,3053600,8,4,6,12,0,5.2,0,5.2,0,737678,4.91,15.5,49.3,2.81,-9999999,-9999999,-9999999,-9999999,-9999999,0.305,4.72,4.25,102,1.66,99.6,-9999999,98.6
-115.55,51.19,BANFF CS,3050519,2019-09-11,16.1,5.3,10.7,7.3,0,,,0.2,,,,-115.03,51.03,KANANASKIS,3053600,17,4,10.5,7.5,0,0,0,0,0,737679,4.37,13.9,46.7,2.77,-9999999,-9999999,-9999999,-9999999,-9999999,0.292,4.63,4.22,107,2.29,98.3,-9999999,100
-115.55,51.19,BANFF CS,3050519,2019-09-12,16.7,2.8,9.8,8.2,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,18,3,10.5,7.5,0,0,0,0,0,737680,4.04,12.7,44,2.67,-9999999,-9999999,-9999999,-9999999,-9999999,0.274,4.54,3.82,108,2.07,97.8,-9999999,107
-115.55,51.19,BANFF CS,3050519,2019-09-13,15.9,7.8,11.8,6.2,0,,,1.8,,23,32,-115.03,51.03,KANANASKIS,3053600,17.5,9,13.3,4.7,0,1,0,1,0,737681,4.84,14.2,43,2.68,-9999999,-9999999,-9999999,-9999999,-9999999,0.273,4.46,3.53,103,1.74,93.5,-9999999,113
-115.55,51.19,BANFF CS,3050519,2019-09-14,16.3,7.7,12,6,0,,,0,,24,39,-115.03,51.03,KANANASKIS,3053600,17.5,6.5,12,6,0,0,0,0,0,737682,4.53,13.6,45.3,2.62,-9999999,-9999999,-9999999,-9999999,-9999999,0.269,4.48,3.29,94.9,1.51,88.2,-9999999,102
-115.55,51.19,BANFF CS,3050519,2019-09-15,14.3,8.6,11.4,6.6,0,,,0.3,,22,33,-115.03,51.03,KANANASKIS,3053600,18.5,12.5,15.5,2.5,0,0,0,0,0,737683,4.38,13.8,43.5,2.59,-9999999,-9999999,-9999999,-9999999,-9999999,0.26,4.55,3.08,94.9,1.35,88.3,-9999999,96
-115.55,51.19,BANFF CS,3050519,2019-09-16,15.9,6.8,11.3,6.7,0,,,1.3,,,,-115.03,51.03,KANANASKIS,3053600,18,5,11.5,6.5,0,2,0,2,0,737684,5.16,14.5,45.6,2.58,-9999999,-9999999,-9999999,-9999999,-9999999,0.253,4.63,2.92,95,1.24,88.4,-9999999,94.9
-115.55,51.19,BANFF CS,3050519,2019-09-17,14.4,5.4,9.9,8.1,0,,,0.8,,,,-115.03,51.03,KANANASKIS,3053600,16.5,3.5,10,8,0,0,0,0,0,737685,5.48,14.4,48.8,2.56,-9999999,-9999999,-9999999,-9999999,-9999999,0.245,4.63,2.82,95,1.16,88.3,-9999999,96.4
-115.55,51.19,BANFF CS,3050519,2019-09-18,14.8,1.7,8.3,9.7,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,15,1,8,10,0,0,0,0,0,737686,4.97,13.1,49,2.53,-9999999,-9999999,-9999999,-9999999,-9999999,0.237,4.72,2.72,95.5,1.11,87.5,-9999999,96.2
-115.55,51.19,BANFF CS,3050519,2019-09-19,16.9,-1.4,7.7,10.3,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,18,0,9,9,0,0,0,0,0,737687,4.51,11.8,46,2.49,-9999999,-9999999,-9999999,-9999999,-9999999,0.23,4.86,2.84,95.9,1.32,86.9,-9999999,97.1
-115.55,51.19,BANFF CS,3050519,2019-09-20,15.8,2.9,9.3,8.7,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,15,5.5,10.3,7.7,0,0.8,0,0.8,0,737688,4.2,10.7,43.2,2.46,-9999999,-9999999,-9999999,-9999999,-9999999,0.23,4.73,2.74,95.2,1.36,87.1,-9999999,94.9
-115.55,51.19,BANFF CS,3050519,2019-09-21,17.2,-0.8,8.2,9.8,0,,,0,,25,37,-115.03,51.03,KANANASKIS,3053600,19.5,0,9.8,8.2,0,0,0,0,0,737689,3.96,9.86,40.8,2.43,-9999999,-9999999,-9999999,-9999999,-9999999,0.222,4.8,2.81,92.3,1.29,85.1,-9999999,94.3
-115.55,51.19,BANFF CS,3050519,2019-09-22,18.5,3.3,10.9,7.1,0,,,0,,19,43,-115.03,51.03,KANANASKIS,3053600,19.5,4.5,12,6,0,0,0,0,0,737690,3.78,9.44,38.9,2.4,-9999999,-9999999,-9999999,-9999999,-9999999,0.206,4.81,2.6,87.7,1.22,81.2,-9999999,91.8
-115.55,51.19,BANFF CS,3050519,2019-09-23,13.8,7.3,10.6,7.4,0,,,0.1,,23,54,-115.03,51.03,KANANASKIS,3053600,15,7,11,7,0,0,0,0,0,737691,3.81,9.73,38.1,2.4,-9999999,-9999999,-9999999,-9999999,-9999999,0.199,4.8,2.48,86.3,1.1,81,-9999999,86.4
-115.55,51.19,BANFF CS,3050519,2019-09-24,13.1,4.1,8.6,9.4,0,,,0.4,,26,33,-115.03,51.03,KANANASKIS,3053600,13.5,4.5,9,9,0,0,0,0,0,737692,3.9,9.38,38.2,2.4,-9999999,-9999999,-9999999,-9999999,-9999999,0.188,4.48,2.4,82,1.01,77.7,-9999999,83.3
-115.55,51.19,BANFF CS,3050519,2019-09-25,12,0.7,6.3,11.7,0,,,0,,21,37,-115.03,51.03,KANANASKIS,3053600,15,4.5,9.8,8.2,0,0,0,0,0,737693,3.73,8.68,37.5,2.37,-9999999,-9999999,-9999999,-9999999,-9999999,0.178,4.26,2.32,82.3,0.936,76.5,-9999999,83.5
-115.55,51.19,BANFF CS,3050519,2019-09-26,11.5,-0.3,5.6,12.4,0,,,1.9,0,22,33,-115.03,51.03,KANANASKIS,3053600,12,1.5,6.8,11.2,0,2,0,2,0,737694,3.9,8.54,36.5,2.39,-9999999,-9999999,-9999999,-9999999,-9999999,0.183,4.34,2.32,82.7,0.893,77.7,-9999999,83.5
-115.55,51.19,BANFF CS,3050519,2019-09-27,5.2,-3.3,1,17,0,,,0.5,,9,31,-115.03,51.03,KANANASKIS,3053600,3,-2,0.5,17.5,0,2,18,18,0,737695,3.75,8.03,36.1,2.38,-9999999,-9999999,-9999999,-9999999,-9999999,0.195,4.21,2.38,81.6,0.918,77.3,-9999999,81.9
-115.55,51.19,BANFF CS,3050519,2019-09-28,-1.1,-4.7,-2.9,20.9,0,,,0.1,,,,-115.03,51.03,KANANASKIS,3053600,-2.5,-5.5,-4,22,0,0,26,24,16,737696,3.41,7.33,34.3,2.36,-9999999,-9999999,-9999999,-9999999,-9999999,0.19,4.36,2.42,66.9,1.04,67.5,-9999999,70.1
-115.55,51.19,BANFF CS,3050519,2019-09-29,-2.6,-4.5,-3.6,21.6,0,,,1.7,,,,-115.03,51.03,KANANASKIS,3053600,-3,-5,-4,22,0,0,9,7.8,42,737697,3.2,6.65,32.4,2.36,-9999999,-9999999,-9999999,-9999999,-9999999,0.201,4.65,2.45,67.8,1.21,66.7,-9999999,68
-115.55,51.19,BANFF CS,3050519,2019-09-30,3.1,-4.9,-0.9,18.9,0,,,0.5,,,,-115.03,51.03,KANANASKIS,3053600,3,-6,-1.5,19.5,0,0,0,0,49,737698,3.13,6.22,31,2.32,-9999999,-9999999,-9999999,-9999999,-9999999,0.193,4.96,2.45,66.8,1.28,66.7,-9999999,68.4
-115.55,51.19,BANFF CS,3050519,2019-10-01,9.2,-9.3,0,18,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,7.5,-9.5,-1,19,0,0,0,0,30,737699,3.06,5.92,29.8,2.28,-9999999,-9999999,-9999999,-9999999,-9999999,0.194,5.17,2.41,73.7,1.25,70.6,-9999999,72.9
-115.55,51.19,BANFF CS,3050519,2019-10-02,9.7,-3.3,3.2,14.8,0,,,0,,22,31,-115.03,51.03,KANANASKIS,3053600,10.5,-5,2.8,15.2,0,0,0,0,20,737700,3.01,5.66,28.9,2.26,-9999999,-9999999,-9999999,-9999999,-9999999,0.179,5.1,2.51,69.6,1.34,67.3,-9999999,72.1
-115.55,51.19,BANFF CS,3050519,2019-10-03,9.1,1,5.1,12.9,0,,,0,,26,31,-115.03,51.03,KANANASKIS,3053600,11,0,5.5,12.5,0,0,0,0,10,737701,2.95,5.45,28.1,2.24,-9999999,-9999999,-9999999,-9999999,-9999999,0.184,5.32,2.63,69.6,1.5,68.9,-9999999,69.7
-115.55,51.19,BANFF CS,3050519,2019-10-04,9.1,-0.6,4.2,13.8,0,,,0,,22,33,-115.03,51.03,KANANASKIS,3053600,11,0,5.5,12.5,0,0,0,0,2,737702,2.88,5.24,27.3,2.24,-9999999,-9999999,-9999999,-9999999,-9999999,0.189,5.84,2.74,69.1,1.76,70.2,-9999999,68.8
-115.55,51.19,BANFF CS,3050519,2019-10-05,9.2,1,5.1,12.9,0,,,0,,22,36,-115.03,51.03,KANANASKIS,3053600,10,5,7.5,10.5,0,0,0,0,0,737703,2.78,5.05,26.6,2.24,-9999999,-9999999,-9999999,-9999999,-9999999,0.195,5.49,2.62,66,1.97,69.3,-9999999,65.2
-115.55,51.19,BANFF CS,3050519,2019-10-06,12.3,3.4,7.8,10.2,0,,,0,,24,47,-115.03,51.03,KANANASKIS,3053600,14,6,10,8,0,0,0,0,0,737704,2.69,4.84,25.8,2.21,-9999999,-9999999,-9999999,-9999999,-9999999,0.209,5.47,2.51,65.4,2.06,67.5,-9999999,68.3
-115.55,51.19,BANFF CS,3050519,2019-10-07,12.4,2.6,7.5,10.5,0,,,0,,23,56,-115.03,51.03,KANANASKIS,3053600,15,7.5,11.3,6.7,0,1,13,14,0,737705,2.66,4.7,25.1,2.21,-9999999,-9999999,-9999999,-9999999,-9999999,0.292,5.63,2.47,64.6,2.05,66.6,-9999999,69.8
-115.55,51.19,BANFF CS,3050519,2019-10-08,2.9,-9.9,-3.5,21.5,0,,,16,13,7,37,-115.03,51.03,KANANASKIS,3053600,-5,-5.5,-5.3,23.3,0,0,4,4,13,737706,2.73,5.05,26.5,2.27,-9999999,-9999999,-9999999,-9999999,-9999999,0.453,6.46,2.74,58.3,2.31,61.2,-9999999,63.8
-115.55,51.19,BANFF CS,3050519,2019-10-09,-1.8,-12.3,-7.1,25.1,0,,,0,16,,,-115.03,51.03,KANANASKIS,3053600,0,-11,-5.5,23.5,0,0,0,0,17,737707,2.27,4.67,24.9,2.18,-9999999,-9999999,-9999999,-9999999,-9999999,0.37,6.27,2.51,57,2.52,59.4,-9999999,63.4
-115.55,51.19,BANFF CS,3050519,2019-10-10,2.5,-13.2,-5.3,23.3,0,,,0,11,,,-115.03,51.03,KANANASKIS,3053600,5,-13.5,-4.3,22.3,0,0,0,0,9,737708,2.12,4.38,22.7,1.97,-9999999,-9999999,-9999999,-9999999,-9999999,0.406,5.97,2.13,57.7,2.19,59.6,-9999999,64.9
-115.55,51.19,BANFF CS,3050519,2019-10-11,5.7,-8.5,-1.4,19.4,0,,,0,10,21,31,-115.03,51.03,KANANASKIS,3053600,8,-9.5,-0.8,18.8,0,0,0,0,6,737709,2.06,4.31,22.6,2.05,-9999999,-9999999,-9999999,-9999999,-9999999,0.369,6.59,2.33,56.6,1.93,58.3,-9999999,66.5
-115.55,51.19,BANFF CS,3050519,2019-10-12,7.7,-5.1,1.3,16.7,0,,,0,8,23,33,-115.03,51.03,KANANASKIS,3053600,13,-4.5,4.3,13.7,0,0,0,0,3,737710,2.32,4.29,22.8,2.05,-9999999,-9999999,-9999999,-9999999,-9999999,0.355,7.06,2.52,71.3,1.92,67.6,-9999999,67.5
-115.55,51.19,BANFF CS,3050519,2019-10-13,6.4,0.8,3.6,14.4,0,,,0,5,,,-115.03,51.03,KANANASKIS,3053600,8,-2,3,15,0,0,0,0,0,737711,2.53,4.28,23.1,2.12,-9999999,-9999999,-9999999,-9999999,-9999999,0.351,7.62,2.57,72,2.03,76.6,-9999999,71.6
-115.55,51.19,BANFF CS,3050519,2019-10-14,6.5,-3.9,1.3,16.7,0,,,0,3,,,-115.03,51.03,KANANASKIS,3053600,4,-1,1.5,16.5,0,0,0,0,0,737712,2.36,4.21,22.8,2.09,-9999999,-9999999,-9999999,-9999999,-9999999,0.34,7.21,2.57,73.6,2.16,76.7,-9999999,73.4
-115.55,51.19,BANFF CS,3050519,2019-10-15,9.9,-4.5,2.7,15.3,0,,,0,1,22,49,-115.03,51.03,KANANASKIS,3053600,12.5,-5,3.8,14.2,0,0,0,0,0,737713,2.19,4.05,22,2.07,-9999999,-9999999,-9999999,-9999999,-9999999,0.325,6.96,2.45,70.4,2.12,69.5,-9999999,71.7
-115.55,51.19,BANFF CS,3050519,2019-10-16,13.6,2.8,8.2,9.8,0,,,0,,24,40,-115.03,51.03,KANANASKIS,3053600,16,7,11.5,6.5,0,0,0,0,0,737714,2.33,4,21.5,2.05,-9999999,-9999999,-9999999,-9999999,-9999999,0.331,7.24,2.44,68.4,2,68.1,-9999999,69.6
-115.55,51.19,BANFF CS,3050519,2019-10-17,9.9,2.9,6.4,11.6,0,,,0.2,,19,38,-115.03,51.03,KANANASKIS,3053600,11.5,6,8.8,9.2,0,0,0,0,0,737715,2.59,4.38,21.9,2.05,-9999999,-9999999,-9999999,-9999999,-9999999,0.385,7.67,2.58,68.1,2.07,68.4,-9999999,67.3
-115.55,51.19,BANFF CS,3050519,2019-10-18,8,0.8,4.4,13.6,0,,,0.7,,22,36,-115.03,51.03,KANANASKIS,3053600,9.5,2,5.8,12.2,0,0,0,0,0,737716,2.44,4.26,22.4,2.04,-9999999,-9999999,-9999999,-9999999,-9999999,0.417,7.56,2.51,64.5,2.17,65.8,-9999999,66.8
-115.55,51.19,BANFF CS,3050519,2019-10-19,4.1,-3.7,0.2,17.8,0,,,1.2,,,,-115.03,51.03,KANANASKIS,3053600,8,-2.5,2.8,15.2,0,0,0,0,0,737717,2.34,4.22,21.9,2.02,-9999999,-9999999,-9999999,-9999999,-9999999,0.418,7.59,2.4,65,2.13,65.1,-9999999,66.7
-115.55,51.19,BANFF CS,3050519,2019-10-20,4.7,-6.8,-1.1,19.1,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,7,-7,0,18,0,0,0,0,0,737718,2.17,4,21.1,2,-9999999,-9999999,-9999999,-9999999,-9999999,0.393,7.29,2.19,65,2.03,65.4,-9999999,66.7
-115.55,51.19,BANFF CS,3050519,2019-10-21,5.9,-2,1.9,16.1,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,9.5,-4,2.8,15.2,0,0,0,0,0,737719,2.27,3.91,20.8,1.98,-9999999,-9999999,-9999999,-9999999,-9999999,0.372,7.15,2.18,65,1.88,65.2,-9999999,66.9
-115.55,51.19,BANFF CS,3050519,2019-10-22,7.4,1.6,4.5,13.5,0,,,0,,24,36,-115.03,51.03,KANANASKIS,3053600,9,4,6.5,11.5,0,0,0,0,0,737720,2.19,3.82,20.3,1.95,-9999999,-9999999,-9999999,-9999999,-9999999,0.354,7.01,2.2,64.6,1.78,64.7,-9999999,66.9
-115.55,51.19,BANFF CS,3050519,2019-10-23,6.4,-2,2.2,15.8,0,,,0,,,,-115.03,51.03,KANANASKIS,3053600,7,-4.5,1.3,16.7,0,0,0,0,0,737721,2.06,3.69,19.8,1.94,-9999999,-9999999,-9999999,-9999999,-9999999,0.329,6.87,2.15,62.1,1.7,62.7,-9999999,63.8
-115.55,51.19,BANFF CS,3050519,2019-10-24,7.7,-1.6,3,15,0,,,0,,21,47,-115.03,51.03,KANANASKIS,3053600,13,-4.5,4.3,13.7,0,0,0,0,0,737722,1.99,3.57,19.3,1.93,-9999999,-9999999,-9999999,-9999999,-9999999,0.316,6.73,2.1,61.9,1.64,62.3,-9999999,63.9
-115.55,51.19,BANFF CS,3050519,2019-10-25,11,-1.9,4.5,13.5,0,,,2.8,,23,59,-115.03,51.03,KANANASKIS,3053600,13,6,9.5,8.5,0,0,0,0,0,737723,2.18,3.68,18.8,1.94,-9999999,-9999999,-9999999,-9999999,-9999999,0.354,6.59,2.18,59.6,1.61,61,-9999999,63.8
-115.55,51.19,BANFF CS,3050519,2019-10-26,0.8,-6.2,-2.7,20.7,0,,,1,,,,-115.03,51.03,KANANASKIS,3053600,0,-5,-2.5,20.5,0,0,2,1.8,0,737724,2.02,3.74,18.8,1.93,-9999999,-9999999,-9999999,-9999999,-9999999,0.348,6.45,2.17,58.9,1.72,61.3,-9999999,60.8
-115.55,51.19,BANFF CS,3050519,2019-10-27,0.7,-12.4,-5.9,23.9,0,,,0.3,,,,-115.03,51.03,KANANASKIS,3053600,1,-10,-4.5,22.5,0,0,6,5.8,2,737725,1.82,3.54,18.2,1.84,-9999999,-9999999,-9999999,-9999999,-9999999,0.326,6.25,1.96,59.4,1.67,60.9,-9999999,60.6
-115.55,51.19,BANFF CS,3050519,2019-10-28,-2.4,-20.7,-11.6,29.6,0,,,1.5,,3,40,-115.03,51.03,KANANASKIS,3053600,-9,-11.5,-10.3,28.3,0,0,0,0,8,737726,1.61,3.39,17.3,1.79,-9999999,-9999999,-9999999,-9999999,-9999999,0.416,5.98,1.84,55.8,1.49,58.8,-9999999,61.5
-115.55,51.19,BANFF CS,3050519,2019-10-29,-3,-23.3,-13.2,31.2,0,,,0,,24,35,-115.03,51.03,KANANASKIS,3053600,-1,-22.5,-11.8,29.8,0,0,0,0,6,737727,0.873,3.43,13.5,1.69,-9999999,-9999999,-9999999,-9999999,-9999999,0.451,5.94,1.35,55.9,1.47,57,-9999999,59.3
-115.55,51.19,BANFF CS,3050519,2019-10-30,-0.7,-11.6,-6.2,24.2,0,,,0,,22,46,-115.03,51.03,KANANASKIS,3053600,5,-10.5,-2.8,20.8,0,0,0,0,5,737728,1.55,3.55,12.1,1.74,-9999999,-9999999,-9999999,-9999999,-9999999,0.425,6.45,1.74,56.5,2.16,58.2,-9999999,60.7
-115.55,51.19,BANFF CS,3050519,2019-10-31,3.6,-6.3,-1.3,19.3,0,,,0,,23,38,-115.03,51.03,KANANASKIS,3053600,3.5,-2,0.8,17.2,0,0,0,0,3,737729,1.84,3.54,13.7,1.81,-9999999,-9999999,-9999999,-9999999,-9999999,0.386,6.01,2.21,55.4,1.6,57.3,-9999999,58.6
-115.55,51.19,BANFF CS,3050519,2019-11-01,2.5,-11.5,-4.5,22.5,0,,,0,,23,44,-115.03,51.03,KANANASKIS,3053600,7.5,-10.5,-1.5,19.5,0,0,0,0,3,737730,1.47,NaN,14.4,1.72,-9999999,-9999999,-9999999,-9999999,-9999999,0.301,5.73,2.22,55.2,1.38,57.5,-9999999,58.5
-115.55,51.19,BANFF CS,3050519,2019-11-02,5.9,-1.2,2.4,15.6,0,,,0,,25,35,-115.03,51.03,KANANASKIS,3053600,10,3,6.5,11.5,0,0,0,0,1,737731,1.96,NaN,14.7,1.83,-9999999,-9999999,-9999999,-9999999,-9999999,0.28,5.62,2.21,50.9,1.32,54,-9999999,54.5
-115.55,51.19,BANFF CS,3050519,2019-11-03,1.5,-2.6,-0.6,18.6,0,,,2.8,,,,-115.03,51.03,KANANASKIS,3053600,1,-3,-1,19,0,0,9.2,8.4,0,737732,2,NaN,15.6,1.92,-9999999,-9999999,-9999999,-9999999,-9999999,0.263,5.39,2.02,51.5,1.3,54.6,-9999999,54.5
-115.55,51.19,BANFF CS,3050519,2019-11-04,3.2,-3,0.1,17.9,0,,,0.2,2,,,-115.03,51.03,KANANASKIS,3053600,0,-4,-2,20,0,0,0,0,9,737733,1.83,NaN,15.2,1.89,-9999999,-9999999,-9999999,-9999999,-9999999,0.249,5.26,1.83,51.4,1.26,54.8,-9999999,54.1
-115.55,51.19,BANFF CS,3050519,2019-11-05,0.8,-11.1,-5.1,23.1,0,,,4.2,,3,33,-115.03,51.03,KANANASKIS,3053600,-0.5,-8.5,-4.5,22.5,0,0,8.8,8.4,9,737734,1.59,NaN,15,1.89,-9999999,-9999999,-9999999,-9999999,-9999999,0.24,5.21,1.76,52.1,1.24,55.3,-9999999,52
-115.55,51.19,BANFF CS,3050519,2019-11-06,-2.3,-20.7,-11.5,29.5,0,,,0,5,,,-115.03,51.03,KANANASKIS,3053600,-4.5,-22,-13.3,31.3,0,0,0,0,18,737735,1.23,NaN,13.8,1.73,-9999999,-9999999,-9999999,-9999999,-9999999,NaN,5.01,1.24,51.5,1.31,54,-9999999,52.3
